what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1516743193955
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1516743193955
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1516743193956
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1516743193956
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1516743193956
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1516743193956
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1516743193957
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1516743193957
os,sysinfo,,,"linux",1516743193959
arch,sysinfo,,,"x86",1516743193959
ws,sysinfo,,,"gtk",1516743193959
locale,sysinfo,,,"en_US",1516743193959
processors,sysinfo,,,"4",1516743193959
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1516743193959
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1516743193959
java.specification.name,sysinfo,,,"Java Platform API Specification",1516743193959
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1516743193959
java.specification.version,sysinfo,,,"1.6",1516743193959
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1516743193959
java.version,sysinfo,,,"1.6.0_23",1516743193959
java.vm.info,sysinfo,,,"mixed mode",1516743193959
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1516743193959
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1516743193959
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1516743193959
java.vm.specification.version,sysinfo,,,"1.0",1516743193959
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1516743193959
java.vm.version,sysinfo,,,"19.0-b09",1516743193959
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1516743196483
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1516743197597
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1516743221804
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1516743221847
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1516743221849
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1516743221879
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1516743221889
error,log,,,"The system console model is invalid. Cannot launch.",1516743227199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743227270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743230378
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1516743235729
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743235833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743284949
executed,command,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project.commands.quartus",1516743286465
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1516743286522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743288761
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743303077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743307417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743314581
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1516743314598
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1516743314600
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516743315312
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1516743315578
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1516743315583
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1516743316585
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516743318762
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1516743543717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743933082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516743934211
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516743934388
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1516743935359
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1516743936264
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516743938522
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1516744012428
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516744047367
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1516744048244
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1516744049156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744050983
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516744051422
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1516744052842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744052864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744063774
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1516744069710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744069741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744071214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744080503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744080524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744081250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744110657
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1516744112218
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1516744112264
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1516744112472
