what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1517511668487
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1517511668488
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1517511668488
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1517511668488
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1517511668489
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1517511668489
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1517511668489
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1517511668489
os,sysinfo,,,"linux",1517511668492
arch,sysinfo,,,"x86",1517511668492
ws,sysinfo,,,"gtk",1517511668492
locale,sysinfo,,,"en_US",1517511668492
processors,sysinfo,,,"4",1517511668492
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1517511668492
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1517511668492
java.specification.name,sysinfo,,,"Java Platform API Specification",1517511668492
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1517511668492
java.specification.version,sysinfo,,,"1.6",1517511668492
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1517511668492
java.version,sysinfo,,,"1.6.0_23",1517511668492
java.vm.info,sysinfo,,,"mixed mode",1517511668492
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1517511668492
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1517511668492
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1517511668492
java.vm.specification.version,sysinfo,,,"1.0",1517511668492
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1517511668492
java.vm.version,sysinfo,,,"19.0-b09",1517511668492
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1517511670595
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1517511671807
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1517511673473
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1517511674056
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1517511674059
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1517511676800
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1517511677550
executed,command,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project.commands.quartus",1517511677562
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1517511677623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511679962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511709356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511710834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511712530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511715038
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1517511716328
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1517511718600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511720928
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1517511724006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511724331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511730333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517511730370
