what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1517957783841
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1517957783841
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1517957783842
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1517957783842
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1517957783842
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1517957783843
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1517957783843
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1517957783843
os,sysinfo,,,"linux",1517957783845
arch,sysinfo,,,"x86",1517957783845
ws,sysinfo,,,"gtk",1517957783845
locale,sysinfo,,,"en_US",1517957783845
processors,sysinfo,,,"3",1517957783845
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1517957783845
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1517957783845
java.specification.name,sysinfo,,,"Java Platform API Specification",1517957783845
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1517957783845
java.specification.version,sysinfo,,,"1.6",1517957783845
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1517957783845
java.version,sysinfo,,,"1.6.0_23",1517957783845
java.vm.info,sysinfo,,,"mixed mode",1517957783845
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1517957783845
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1517957783845
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1517957783845
java.vm.specification.version,sysinfo,,,"1.0",1517957783845
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1517957783845
java.vm.version,sysinfo,,,"19.0-b09",1517957783846
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1517957785465
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1517957788846
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1517957788902
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1517957791519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957791558
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1517957791592
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1517957791623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957795609
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1517957801786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957802137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957802427
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1517957803177
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1517957803179
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1517957805728
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1517957806759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957806857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957813089
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1517957813559
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1517957813562
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517957814257
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1517957814539
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1517957814545
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1517957815900
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517957820387
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1517957855550
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1517957856429
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517957860094
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1517957862207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957921338
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957930793
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1517957932280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1517957934694
